id,name,brand,category,price,description,stock,rating
SPK1730,Audio Pro,SoundCo,speaker,491.16,Speaker delivering wireless connectivity.,171,0.0
SPK1731,BoomBox,BassLine,speaker,483.08,Speaker delivering crystal clear sound.,198,4.0
SPK1732,Bass Boost,SoundCo,speaker,154.63,Speaker delivering wireless connectivity.,131,4.3
LP1733,Econo Note,TechCo,laptop,1243.06,13.3 inch laptop featuring lightweight design.,66,4.0
LP1734,Business Mate,EconCo,laptop,1124.7,17 inch laptop featuring long battery life.,87,3.5
TV1735,Cinema TV,UltraVision,smart_tv,1625.06,65 inch smart TV with 4K resolution.,176,3.8
LP1736,Performance Pro,EconCo,laptop,543.34,14 inch laptop featuring long battery life.,192,3.0
SP1737,Mobile Z,TechCo,smartphone,1030.2,Smartphone with vivid display.,1,4.0
TV1738,Vivid TV,UltraVision,smart_tv,1237.28,65 inch smart TV with HDR support.,123,0.0
SP1739,SmartPhone X,TechCo,smartphone,971.17,Smartphone with long-lasting battery.,39,3.2
SPK1740,SoundWave,BeatBox,speaker,176.99,Speaker delivering compact design.,13,4.5
TV1741,SmartView TV,UltraVision,smart_tv,1795.34,55 inch smart TV with 4K resolution.,142,4.2
LP1742,Ultra Thin,NextGen,laptop,706.53,15.6 inch laptop featuring lightweight design.,37,4.0
LP1743,Business Mate,EconCo,laptop,614.39,14 inch laptop featuring high performance graphics.,13,4.0
TV1744,Cinema TV,CinemaCo,smart_tv,1145.39,55 inch smart TV with HDR support.,63,4.8
LP1745,Business Mate,TechCo,laptop,781.55,17 inch laptop featuring latest processor.,131,4.5
LP1746,Performance Pro,TechCo,laptop,1715.01,13.3 inch laptop featuring lightweight design.,59,4.0
LP1747,Pro Book,EconCo,laptop,1846.41,13.3 inch laptop featuring high performance graphics.,195,4.0
SP1748,SmartPhone Y,RivalTech,smartphone,584.78,Smartphone with vivid display.,12,3.0
LP1749,Econo Note,NextGen,laptop,1184.97,15.6 inch laptop featuring lightweight design.,98,4.0
TV1750,Ultra TV,CinemaCo,smart_tv,1809.59,50 inch smart TV with smart connectivity.,31,3.8
TV1751,SmartView TV,CinemaCo,smart_tv,2501.1,55 inch smart TV with 4K resolution.,49,4.2
SP1752,SmartPhone Y,NextCom,smartphone,665.46,Smartphone with 5G connectivity.,124,0.0
TV1753,Infinity TV,CinemaCo,smart_tv,2721.95,65 inch smart TV with 4K resolution.,23,4.0
SPK1754,SoundWave,SoundCo,speaker,92.67,Speaker delivering compact design.,63,4.0
SP1755,Maxi Phone,NextCom,smartphone,609.07,Smartphone with advanced camera system.,29,0.0
SPK1756,Audio Pro,AudioMax,speaker,304.4,Speaker delivering compact design.,179,3.7
SPK1757,ClearSound,AudioMax,speaker,180.48,Speaker delivering wireless connectivity.,177,3.5
SP1758,Mobile Z,Futura,smartphone,374.95,Smartphone with long-lasting battery.,76,3.8
SPK1759,Bass Boost,SoundCo,speaker,198.44,Speaker delivering deep bass.,132,3.5
TV1760,Ultra TV,Spectra,smart_tv,616.7,50 inch smart TV with HDR support.,54,4.1
SP1761,SmartPhone X,RivalTech,smartphone,282.09,Smartphone with vivid display.,59,4.0
TV1762,Ultra TV,CinemaCo,smart_tv,1984.58,55 inch smart TV with sleek design.,24,3.5
LP1763,Ultra Thin,EconCo,laptop,598.47,13.3 inch laptop featuring latest processor.,70,4.0
SP1764,Maxi Phone,RivalTech,smartphone,1082.36,Smartphone with vivid display.,49,3.8
SP1765,Maxi Phone,NextCom,smartphone,734.43,Smartphone with 5G connectivity.,22,4.2
LP1766,Business Mate,EconCo,laptop,821.54,14 inch laptop featuring long battery life.,3,4.0
SPK1767,Audio Pro,SoundCo,speaker,168.61,Speaker delivering wireless connectivity.,173,3.5
SP1768,SmartPhone Y,NextCom,smartphone,1058.34,Smartphone with vivid display.,84,4.7
LP1769,Business Mate,EconCo,laptop,706.16,14 inch laptop featuring lightweight design.,190,4.0
LP1770,Pro Book,EconCo,laptop,1949.41,13.3 inch laptop featuring latest processor.,51,4.0
SP1771,Mobile Z,RivalTech,smartphone,680.58,Smartphone with 5G connectivity.,28,4.0
TV1772,Infinity TV,UltraVision,smart_tv,1773.03,50 inch smart TV with HDR support.,152,4.2
TV1773,Ultra TV,Spectra,smart_tv,2423.44,65 inch smart TV with 4K resolution.,100,3.8
TV1774,Infinity TV,CinemaCo,smart_tv,1307.52,75 inch smart TV with smart connectivity.,88,3.8
TV1775,Ultra TV,Spectra,smart_tv,2722.06,55 inch smart TV with sleek design.,82,0.0
SPK1776,Audio Pro,BeatBox,speaker,341.5,Speaker delivering crystal clear sound.,114,0.0
SP1777,SmartPhone X,RivalTech,smartphone,366.84,Smartphone with long-lasting battery.,93,4.5
LP1778,Pro Book,TechCo,laptop,1520.41,13.3 inch laptop featuring latest processor.,110,4.5
SPK1779,ClearSound,BassLine,speaker,287.97,Speaker delivering deep bass.,137,4.3
LP1780,Pro Book,TechCo,laptop,837.19,13.3 inch laptop featuring lightweight design.,124,0.0
SPK1781,Bass Boost,SoundCo,speaker,50.71,Speaker delivering crystal clear sound.,173,4.5
LP1782,Business Mate,NextGen,laptop,482.88,17 inch laptop featuring long battery life.,121,5.0
LP1783,Business Mate,UltraComp,laptop,1856.68,17 inch laptop featuring lightweight design.,50,4.5
SPK1784,Bass Boost,BeatBox,speaker,309.72,Speaker delivering wireless connectivity.,105,3.5
TV1785,Ultra TV,CinemaCo,smart_tv,1930.4,55 inch smart TV with HDR support.,67,4.3
TV1786,SmartView TV,ViewTech,smart_tv,1130.76,55 inch smart TV with HDR support.,8,4.0
SPK1787,Audio Pro,BeatBox,speaker,355.54,Speaker delivering wireless connectivity.,56,5.0
SPK1788,SoundWave,BeatBox,speaker,146.24,Speaker delivering deep bass.,4,0.0
SPK1789,BoomBox,BassLine,speaker,131.49,Speaker delivering crystal clear sound.,178,4.0
LP1790,Performance Pro,UltraComp,laptop,1994.3,13.3 inch laptop featuring high performance graphics.,141,0.0
SPK1791,Bass Boost,BeatBox,speaker,64.13,Speaker delivering compact design.,200,3.5
LP1792,Business Mate,NextGen,laptop,1032.0,17 inch laptop featuring long battery life.,21,4.4
SPK1793,Bass Boost,BassLine,speaker,440.46,Speaker delivering crystal clear sound.,169,4.0
SP1794,Fusion Phone,RivalTech,smartphone,260.17,Smartphone with vivid display.,162,4.5
SPK1795,Bass Boost,BeatBox,speaker,308.05,Speaker delivering compact design.,10,3.5
TV1796,SmartView TV,UltraVision,smart_tv,1062.8,75 inch smart TV with 4K resolution.,111,4.0
TV1797,SmartView TV,ViewTech,smart_tv,781.78,40 inch smart TV with 4K resolution.,89,4.0
SP1798,Maxi Phone,Futura,smartphone,321.25,Smartphone with long-lasting battery.,127,4.5
SPK1799,BoomBox,AudioMax,speaker,322.85,Speaker delivering compact design.,27,4.0
SPK1800,ClearSound,BassLine,speaker,449.16,Speaker delivering crystal clear sound.,158,4.2
LP1801,Pro Book,TechCo,laptop,1997.95,14 inch laptop featuring lightweight design.,10,4.0
TV1802,Cinema TV,Spectra,smart_tv,1242.62,55 inch smart TV with smart connectivity.,102,3.5
TV1803,Vivid TV,UltraVision,smart_tv,840.16,40 inch smart TV with HDR support.,182,3.5
SPK1804,Bass Boost,SoundCo,speaker,216.78,Speaker delivering compact design.,190,4.0
LP1805,Pro Book,TechCo,laptop,1547.3,13.3 inch laptop featuring high performance graphics.,185,4.5
LP1806,Pro Book,EconCo,laptop,1168.11,15.6 inch laptop featuring high performance graphics.,103,0.0
SPK1807,SoundWave,SoundCo,speaker,271.45,Speaker delivering crystal clear sound.,160,3.5
TV1808,Infinity TV,ViewTech,smart_tv,2780.23,50 inch smart TV with smart connectivity.,78,0.0
TV1809,Cinema TV,CinemaCo,smart_tv,744.57,65 inch smart TV with sleek design.,86,3.8
LP1810,Performance Pro,EconCo,laptop,1223.66,14 inch laptop featuring latest processor.,172,4.2
SPK1811,ClearSound,BassLine,speaker,149.03,Speaker delivering deep bass.,104,0.0
LP1812,Pro Book,NextGen,laptop,1777.47,15.6 inch laptop featuring lightweight design.,10,4.0
SP1813,Fusion Phone,NextCom,smartphone,652.57,Smartphone with long-lasting battery.,34,4.5
TV1814,SmartView TV,UltraVision,smart_tv,2998.62,65 inch smart TV with sleek design.,136,4.5
TV1815,Ultra TV,CinemaCo,smart_tv,1660.02,55 inch smart TV with HDR support.,171,3.8
SPK1816,BoomBox,BeatBox,speaker,148.75,Speaker delivering deep bass.,44,4.2
TV1817,SmartView TV,ViewTech,smart_tv,458.31,55 inch smart TV with 4K resolution.,194,4.0
TV1818,Ultra TV,ViewTech,smart_tv,1635.41,50 inch smart TV with sleek design.,47,4.5
TV1819,Infinity TV,Spectra,smart_tv,1213.97,55 inch smart TV with HDR support.,134,4.0
SPK1820,Audio Pro,AudioMax,speaker,375.19,Speaker delivering wireless connectivity.,60,4.5
SP1821,SmartPhone Y,Futura,smartphone,1113.03,Smartphone with 5G connectivity.,55,3.5
SPK1822,BoomBox,BeatBox,speaker,199.28,Speaker delivering crystal clear sound.,48,0.0
SP1823,Maxi Phone,TechCo,smartphone,1100.31,Smartphone with advanced camera system.,123,4.0
LP1824,Performance Pro,TechCo,laptop,936.81,13.3 inch laptop featuring high performance graphics.,84,4.0
SPK1825,Bass Boost,BassLine,speaker,80.99,Speaker delivering crystal clear sound.,64,4.0
TV1826,Ultra TV,Spectra,smart_tv,1191.15,75 inch smart TV with 4K resolution.,8,3.8
LP1827,Performance Pro,EconCo,laptop,611.07,14 inch laptop featuring long battery life.,128,0.0
SPK1828,BoomBox,BassLine,speaker,303.49,Speaker delivering crystal clear sound.,49,3.6
TV1829,Cinema TV,CinemaCo,smart_tv,1273.81,40 inch smart TV with HDR support.,115,3.0
TV1830,Ultra TV,Spectra,smart_tv,1302.93,55 inch smart TV with smart connectivity.,87,0.0
SP1831,Maxi Phone,TechCo,smartphone,254.78,Smartphone with vivid display.,31,3.0
SPK1832,Audio Pro,SoundCo,speaker,388.89,Speaker delivering wireless connectivity.,56,3.4
LP1833,Econo Note,UltraComp,laptop,1514.45,14 inch laptop featuring latest processor.,113,0.0
TV1834,Vivid TV,CinemaCo,smart_tv,2416.1,75 inch smart TV with smart connectivity.,106,4.5
LP1835,Econo Note,UltraComp,laptop,1724.55,15.6 inch laptop featuring long battery life.,84,4.2
SPK1836,ClearSound,BassLine,speaker,379.95,Speaker delivering compact design.,23,4.5
SPK1837,Audio Pro,BassLine,speaker,315.66,Speaker delivering compact design.,105,4.0
TV1838,Infinity TV,ViewTech,smart_tv,1544.3,50 inch smart TV with sleek design.,63,4.0
LP1839,Business Mate,UltraComp,laptop,1023.13,14 inch laptop featuring latest processor.,127,0.0
SPK1840,Bass Boost,BassLine,speaker,252.51,Speaker delivering compact design.,191,0.0
TV1841,Infinity TV,ViewTech,smart_tv,2951.95,40 inch smart TV with smart connectivity.,129,4.2
LP1842,Business Mate,NextGen,laptop,862.07,17 inch laptop featuring latest processor.,42,3.8
LP1843,Performance Pro,NextGen,laptop,1113.72,17 inch laptop featuring high performance graphics.,136,3.9
SP1844,Fusion Phone,RivalTech,smartphone,842.21,Smartphone with vivid display.,131,5.0
SP1845,SmartPhone X,Futura,smartphone,940.08,Smartphone with advanced camera system.,200,4.5
TV1846,Vivid TV,UltraVision,smart_tv,2882.47,75 inch smart TV with sleek design.,136,4.5
TV1847,Vivid TV,CinemaCo,smart_tv,2176.07,40 inch smart TV with sleek design.,135,4.0
TV1848,Vivid TV,Spectra,smart_tv,1242.19,75 inch smart TV with HDR support.,150,4.2
SP1849,Maxi Phone,RivalTech,smartphone,1176.53,Smartphone with advanced camera system.,101,4.2
SP1850,Maxi Phone,RivalTech,smartphone,599.41,Smartphone with advanced camera system.,83,4.0
TV1851,Infinity TV,CinemaCo,smart_tv,1156.87,75 inch smart TV with smart connectivity.,55,4.1
SP1852,Maxi Phone,RivalTech,smartphone,1046.6,Smartphone with 5G connectivity.,5,0.0
LP1853,Performance Pro,TechCo,laptop,1455.63,15.6 inch laptop featuring high performance graphics.,23,3.7
LP1854,Pro Book,EconCo,laptop,353.22,17 inch laptop featuring lightweight design.,100,0.0
TV1855,Infinity TV,ViewTech,smart_tv,2434.81,55 inch smart TV with HDR support.,66,5.0
SP1856,SmartPhone X,NextCom,smartphone,581.55,Smartphone with 5G connectivity.,103,3.0
SP1857,Mobile Z,NextCom,smartphone,841.71,Smartphone with long-lasting battery.,161,3.8
SPK1858,ClearSound,BassLine,speaker,106.57,Speaker delivering crystal clear sound.,95,4.2
SP1859,Mobile Z,Futura,smartphone,506.04,Smartphone with vivid display.,185,4.2
LP1860,Ultra Thin,TechCo,laptop,1305.15,14 inch laptop featuring latest processor.,27,4.2
LP1861,Business Mate,NextGen,laptop,559.41,14 inch laptop featuring high performance graphics.,153,4.4
TV1862,Infinity TV,ViewTech,smart_tv,2151.09,75 inch smart TV with HDR support.,173,4.2
LP1863,Ultra Thin,UltraComp,laptop,1026.19,14 inch laptop featuring high performance graphics.,0,4.5
SPK1864,Bass Boost,BeatBox,speaker,194.1,Speaker delivering deep bass.,146,3.8
LP1865,Ultra Thin,UltraComp,laptop,1045.09,17 inch laptop featuring high performance graphics.,4,4.2
LP1866,Performance Pro,NextGen,laptop,1915.07,15.6 inch laptop featuring high performance graphics.,101,3.5
SP1867,Fusion Phone,RivalTech,smartphone,280.7,Smartphone with long-lasting battery.,67,3.8
SP1868,SmartPhone Y,Futura,smartphone,924.47,Smartphone with long-lasting battery.,92,4.5
SP1869,Mobile Z,RivalTech,smartphone,1009.37,Smartphone with advanced camera system.,2,4.5
TV1870,Ultra TV,CinemaCo,smart_tv,830.53,65 inch smart TV with sleek design.,174,3.8
LP1871,Econo Note,NextGen,laptop,324.23,15.6 inch laptop featuring long battery life.,107,4.5
SP1872,Mobile Z,NextCom,smartphone,1094.8,Smartphone with vivid display.,166,3.8
LP1873,Econo Note,NextGen,laptop,571.51,14 inch laptop featuring lightweight design.,103,4.5
TV1874,SmartView TV,ViewTech,smart_tv,1597.76,40 inch smart TV with HDR support.,63,4.2
LP1875,Ultra Thin,NextGen,laptop,453.41,14 inch laptop featuring latest processor.,50,4.2
SPK1876,BoomBox,BeatBox,speaker,155.67,Speaker delivering wireless connectivity.,155,4.5
SPK1877,BoomBox,SoundCo,speaker,196.91,Speaker delivering deep bass.,100,4.0
LP1878,Pro Book,NextGen,laptop,1688.77,15.6 inch laptop featuring latest processor.,109,3.5
TV1879,SmartView TV,CinemaCo,smart_tv,738.26,55 inch smart TV with 4K resolution.,167,4.0
SPK1880,Audio Pro,BeatBox,speaker,332.21,Speaker delivering crystal clear sound.,153,3.8
LP1881,Performance Pro,UltraComp,laptop,625.31,13.3 inch laptop featuring high performance graphics.,65,4.3
SP1882,Mobile Z,TechCo,smartphone,863.63,Smartphone with long-lasting battery.,76,3.8
LP1883,Pro Book,UltraComp,laptop,444.33,14 inch laptop featuring high performance graphics.,17,3.5
SPK1884,BoomBox,AudioMax,speaker,277.86,Speaker delivering compact design.,196,4.2
SP1885,Fusion Phone,Futura,smartphone,326.43,Smartphone with advanced camera system.,163,3.8
TV1886,Infinity TV,Spectra,smart_tv,2127.18,75 inch smart TV with sleek design.,165,3.3
TV1887,SmartView TV,ViewTech,smart_tv,2646.87,50 inch smart TV with sleek design.,153,4.2
SP1888,Maxi Phone,TechCo,smartphone,524.99,Smartphone with 5G connectivity.,91,3.8
SPK1889,ClearSound,AudioMax,speaker,245.9,Speaker delivering deep bass.,34,0.0
SPK1890,BoomBox,SoundCo,speaker,341.7,Speaker delivering wireless connectivity.,122,4.0
TV1891,Infinity TV,CinemaCo,smart_tv,441.01,40 inch smart TV with sleek design.,80,3.5
LP1892,Performance Pro,NextGen,laptop,1251.36,17 inch laptop featuring latest processor.,79,0.0
SPK1893,BoomBox,BeatBox,speaker,54.78,Speaker delivering deep bass.,15,5.0
SP1894,Mobile Z,RivalTech,smartphone,872.12,Smartphone with long-lasting battery.,11,4.0
SP1895,SmartPhone Y,Futura,smartphone,532.39,Smartphone with long-lasting battery.,11,4.5
LP1896,Ultra Thin,NextGen,laptop,1682.1,13.3 inch laptop featuring latest processor.,198,3.5
SPK1897,BoomBox,AudioMax,speaker,215.16,Speaker delivering wireless connectivity.,60,3.3
SPK1898,Bass Boost,AudioMax,speaker,258.75,Speaker delivering compact design.,0,5.0
LP1899,Ultra Thin,EconCo,laptop,1761.76,13.3 inch laptop featuring latest processor.,187,4.0
SPK1900,Audio Pro,BassLine,speaker,211.64,Speaker delivering wireless connectivity.,186,4.0
LP1901,Performance Pro,EconCo,laptop,1376.2,15.6 inch laptop featuring lightweight design.,182,4.0
SPK1902,Bass Boost,SoundCo,speaker,256.8,Speaker delivering wireless connectivity.,84,0.0
LP1903,Ultra Thin,NextGen,laptop,443.18,15.6 inch laptop featuring long battery life.,139,4.4
SPK1904,Bass Boost,BassLine,speaker,133.67,Speaker delivering compact design.,122,4.0
LP1905,Econo Note,TechCo,laptop,992.42,13.3 inch laptop featuring latest processor.,66,3.6
TV1906,Cinema TV,Spectra,smart_tv,2404.57,65 inch smart TV with sleek design.,174,3.5
SP1907,Maxi Phone,TechCo,smartphone,654.32,Smartphone with advanced camera system.,160,2.5
TV1908,SmartView TV,UltraVision,smart_tv,352.12,40 inch smart TV with sleek design.,40,4.0
LP1909,Performance Pro,NextGen,laptop,1955.12,13.3 inch laptop featuring latest processor.,10,3.5
LP1910,Econo Note,NextGen,laptop,335.82,13.3 inch laptop featuring long battery life.,181,3.8
SPK1911,ClearSound,BassLine,speaker,447.32,Speaker delivering compact design.,85,3.0
TV1912,Ultra TV,UltraVision,smart_tv,304.86,55 inch smart TV with 4K resolution.,81,4.5
SP1913,Fusion Phone,Futura,smartphone,574.5,Smartphone with advanced camera system.,127,3.8
TV1914,SmartView TV,UltraVision,smart_tv,2282.02,65 inch smart TV with sleek design.,150,4.2
TV1915,Cinema TV,Spectra,smart_tv,444.17,65 inch smart TV with HDR support.,1,0.0
SP1916,Fusion Phone,TechCo,smartphone,776.11,Smartphone with vivid display.,162,3.8
TV1917,SmartView TV,Spectra,smart_tv,762.76,65 inch smart TV with 4K resolution.,103,3.7
SPK1918,Bass Boost,BassLine,speaker,445.71,Speaker delivering wireless connectivity.,81,4.5
SP1919,Maxi Phone,TechCo,smartphone,338.86,Smartphone with 5G connectivity.,117,4.3
TV1920,Vivid TV,UltraVision,smart_tv,339.56,50 inch smart TV with sleek design.,96,4.0
SP1921,Maxi Phone,NextCom,smartphone,651.83,Smartphone with 5G connectivity.,143,4.5
SPK1922,Audio Pro,BassLine,speaker,100.29,Speaker delivering wireless connectivity.,24,3.8
SP1923,Maxi Phone,NextCom,smartphone,967.9,Smartphone with vivid display.,136,4.0
SPK1924,Audio Pro,SoundCo,speaker,186.12,Speaker delivering wireless connectivity.,27,0.0
LP1925,Econo Note,NextGen,laptop,1121.57,17 inch laptop featuring long battery life.,177,3.9
SP1926,Mobile Z,TechCo,smartphone,972.89,Smartphone with 5G connectivity.,191,3.8
SP1927,Fusion Phone,Futura,smartphone,291.24,Smartphone with long-lasting battery.,163,4.8
LP1928,Ultra Thin,EconCo,laptop,392.97,17 inch laptop featuring long battery life.,68,4.5
TV1929,SmartView TV,ViewTech,smart_tv,2767.38,65 inch smart TV with sleek design.,145,0.0
TV1930,Ultra TV,Spectra,smart_tv,2014.29,50 inch smart TV with sleek design.,149,4.0
SP1931,SmartPhone X,NextCom,smartphone,229.14,Smartphone with long-lasting battery.,49,4.0
SP1932,Maxi Phone,TechCo,smartphone,955.85,Smartphone with long-lasting battery.,186,4.2
SPK1933,Bass Boost,AudioMax,speaker,478.16,Speaker delivering deep bass.,3,4.0
SPK1934,BoomBox,BeatBox,speaker,169.76,Speaker delivering crystal clear sound.,7,3.5
SPK1935,SoundWave,AudioMax,speaker,135.83,Speaker delivering crystal clear sound.,12,4.0
TV1936,Infinity TV,CinemaCo,smart_tv,2519.44,50 inch smart TV with 4K resolution.,14,4.8
SP1937,SmartPhone Y,Futura,smartphone,277.5,Smartphone with advanced camera system.,100,4.2
SPK1938,BoomBox,BassLine,speaker,288.92,Speaker delivering deep bass.,177,3.5
SPK1939,Audio Pro,SoundCo,speaker,334.2,Speaker delivering crystal clear sound.,173,0.0
SPK1940,ClearSound,BeatBox,speaker,210.13,Speaker delivering wireless connectivity.,2,3.3
SP1941,Maxi Phone,TechCo,smartphone,732.67,Smartphone with vivid display.,168,4.0
SPK1942,Bass Boost,SoundCo,speaker,423.21,Speaker delivering compact design.,33,3.8
SPK1943,Bass Boost,AudioMax,speaker,256.22,Speaker delivering crystal clear sound.,132,4.2
SPK1944,ClearSound,BassLine,speaker,450.53,Speaker delivering deep bass.,165,0.0
LP1945,Ultra Thin,UltraComp,laptop,1710.41,14 inch laptop featuring high performance graphics.,193,4.2
LP1946,Pro Book,TechCo,laptop,1526.98,15.6 inch laptop featuring latest processor.,123,4.2
LP1947,Business Mate,NextGen,laptop,1555.32,17 inch laptop featuring high performance graphics.,127,4.0
TV1948,Cinema TV,CinemaCo,smart_tv,2608.06,50 inch smart TV with HDR support.,130,0.0
SP1949,Fusion Phone,NextCom,smartphone,908.81,Smartphone with vivid display.,70,4.2
SPK1950,ClearSound,AudioMax,speaker,181.33,Speaker delivering deep bass.,105,3.5
TV1951,Cinema TV,CinemaCo,smart_tv,2243.49,55 inch smart TV with HDR support.,35,4.2
LP1952,Ultra Thin,EconCo,laptop,397.96,15.6 inch laptop featuring high performance graphics.,146,3.5
TV1953,SmartView TV,Spectra,smart_tv,1294.26,40 inch smart TV with sleek design.,59,4.5
SP1954,SmartPhone Y,RivalTech,smartphone,329.02,Smartphone with vivid display.,133,4.2
TV1955,Cinema TV,CinemaCo,smart_tv,2133.34,65 inch smart TV with HDR support.,191,4.0
SPK1956,Bass Boost,BeatBox,speaker,248.5,Speaker delivering crystal clear sound.,79,3.8
TV1957,Infinity TV,ViewTech,smart_tv,1276.64,50 inch smart TV with sleek design.,131,4.1
LP1958,Ultra Thin,TechCo,laptop,1699.93,13.3 inch laptop featuring long battery life.,65,4.5
TV1959,Infinity TV,CinemaCo,smart_tv,1389.93,75 inch smart TV with 4K resolution.,149,0.0
SP1960,SmartPhone X,Futura,smartphone,613.76,Smartphone with vivid display.,189,0.0
LP1961,Performance Pro,NextGen,laptop,831.29,14 inch laptop featuring latest processor.,120,4.0
TV1962,Cinema TV,UltraVision,smart_tv,710.08,55 inch smart TV with smart connectivity.,45,4.0
SP1963,Maxi Phone,NextCom,smartphone,392.6,Smartphone with vivid display.,55,3.7
SP1964,SmartPhone X,RivalTech,smartphone,278.32,Smartphone with 5G connectivity.,12,3.5
SP1965,Maxi Phone,RivalTech,smartphone,329.0,Smartphone with long-lasting battery.,50,3.8
SP1966,SmartPhone X,RivalTech,smartphone,571.13,Smartphone with long-lasting battery.,59,3.8
SP1967,SmartPhone X,RivalTech,smartphone,592.77,Smartphone with advanced camera system.,8,4.0
LP1968,Pro Book,TechCo,laptop,1012.31,13.3 inch laptop featuring long battery life.,129,3.2
TV1969,SmartView TV,ViewTech,smart_tv,2482.89,65 inch smart TV with smart connectivity.,0,4.0
SP1970,SmartPhone Y,RivalTech,smartphone,316.48,Smartphone with 5G connectivity.,68,4.2
SPK1971,Audio Pro,BeatBox,speaker,209.62,Speaker delivering crystal clear sound.,156,3.8
SP1972,SmartPhone X,Futura,smartphone,960.97,Smartphone with advanced camera system.,92,4.2
LP1973,Performance Pro,EconCo,laptop,1159.22,17 inch laptop featuring high performance graphics.,28,4.0
LP1974,Ultra Thin,EconCo,laptop,1236.3,13.3 inch laptop featuring long battery life.,197,4.2
LP1975,Pro Book,UltraComp,laptop,1650.21,15.6 inch laptop featuring latest processor.,29,3.5
SPK1976,Bass Boost,BassLine,speaker,228.62,Speaker delivering crystal clear sound.,68,4.3
LP1977,Ultra Thin,NextGen,laptop,507.29,15.6 inch laptop featuring high performance graphics.,73,3.6
TV1978,SmartView TV,ViewTech,smart_tv,889.68,55 inch smart TV with 4K resolution.,134,0.0
LP1979,Pro Book,UltraComp,laptop,1600.17,14 inch laptop featuring lightweight design.,38,4.2
SP1980,SmartPhone X,Futura,smartphone,1056.11,Smartphone with advanced camera system.,108,4.5
LP1981,Performance Pro,UltraComp,laptop,1377.93,14 inch laptop featuring latest processor.,190,4.0
TV1982,Cinema TV,UltraVision,smart_tv,2390.3,40 inch smart TV with HDR support.,100,3.5
TV1983,Cinema TV,Spectra,smart_tv,2744.43,40 inch smart TV with sleek design.,107,4.0
LP1984,Econo Note,TechCo,laptop,1103.63,13.3 inch laptop featuring latest processor.,135,0.0
SPK1985,Bass Boost,AudioMax,speaker,449.2,Speaker delivering compact design.,86,3.5
TV1986,SmartView TV,Spectra,smart_tv,1491.92,55 inch smart TV with smart connectivity.,156,4.0
SP1987,SmartPhone Y,Futura,smartphone,830.06,Smartphone with vivid display.,3,4.5
LP1988,Econo Note,TechCo,laptop,1281.55,13.3 inch laptop featuring high performance graphics.,87,3.5
LP1989,Econo Note,EconCo,laptop,1696.24,15.6 inch laptop featuring lightweight design.,73,4.8
SPK1990,Bass Boost,AudioMax,speaker,479.33,Speaker delivering deep bass.,54,4.0
LP1991,Ultra Thin,EconCo,laptop,1729.18,17 inch laptop featuring long battery life.,45,4.2
TV1992,Cinema TV,UltraVision,smart_tv,1421.93,55 inch smart TV with HDR support.,114,3.8
LP1993,Pro Book,TechCo,laptop,313.04,17 inch laptop featuring long battery life.,130,4.0
SP1994,Fusion Phone,RivalTech,smartphone,1068.64,Smartphone with 5G connectivity.,68,4.3
TV1995,Infinity TV,UltraVision,smart_tv,794.77,65 inch smart TV with sleek design.,36,0.0
TV1996,Cinema TV,Spectra,smart_tv,1535.56,55 inch smart TV with HDR support.,125,3.2
TV1997,SmartView TV,UltraVision,smart_tv,1980.76,55 inch smart TV with HDR support.,85,4.7
SP1998,Fusion Phone,RivalTech,smartphone,260.62,Smartphone with advanced camera system.,134,3.0
TV1999,SmartView TV,ViewTech,smart_tv,2919.33,65 inch smart TV with smart connectivity.,171,4.0
LP2000,Econo Note,EconCo,laptop,1335.37,13.3 inch laptop featuring latest processor.,191,4.2
